business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,specific_categories
uSSozhfHwXJnOf47mP_UuA,Galaxy Nails,5894 Delmar Blvd,Saint Louis,MO,63112,38.654575428,-90.2905367067,3.5,7,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","Nail Salons, Beauty & Spas",,Beauty & Spas
7wTY5_tuZJBMrlooGoUFTw,MassageLuXe,400 11th Ave N,Nashville,TN,37203,36.162615,-86.790619,4.0,13,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'AcceptsInsurance': 'True'}","Massage, Skin Care, Health & Medical, Hair Removal, Waxing, Beauty & Spas, Massage Therapy","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-20:0'}",Beauty & Spas
zz0l4dUf28wzPAaTdGqsSw,El Pique - Wilmington,805 Old Dupont Rd,Wilmington,DE,19804,39.7341777398,-75.5868959,4.5,173,1,"{'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Caters': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Mexican","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",Restaurants
4KS_2qM4xnL46ZvSZrc2Fg,Smith & Associates,3801 W Bay To Bay Blvd,Tampa,FL,33629,27.9200126,-82.5062852,3.0,12,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False'}","Home Services, Property Management, Real Estate Agents, Real Estate Services, Real Estate","{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '9:0-17:0', 'Sunday': '10:0-16:0'}",Home Services
VpJNqYcAGqCbTSl-9Q9N9w,Rita's Alterations,1201 Moore St,Philadelphia,PA,19148,39.9276936,-75.1654939,3.5,6,1,{'BusinessAcceptsCreditCards': 'False'},"Sewing & Alterations, Local Services",,Local Services
5RQ_yc_KbxX5KxTazdDe-g,City Market,501 Linden Ave,Carpinteria,CA,93013,34.3963694,-119.5218449,4.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True'}","Convenience Stores, Food, Beer, Wine & Spirits","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}",Health & Medical
1wrdcb_Rw586DBZnfSNGkQ,Central Philadelphia Locksmith,810 S 13 st,Philadelphia,PA,19147,39.940217,-75.1642113,5.0,8,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Automotive, Keys & Locksmiths, Local Services, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Home Services
gkZ6iiEfnO7I2UzOHbkzrA,Ulysses American Gastro Pub,1716 Marsh Rd,Wilmington,DE,19810,39.8011961,-75.5061733,3.5,248,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'True', 'GoodForKids': 'True', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'CoatCheck': 'False', 'NoiseLevel': ""u'average'""}","Bars, Nightlife, Breakfast & Brunch, Gastropubs, Restaurants","{'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}",Restaurants
4-by_flBJX3k2U0gVfcntQ,The Boot Bar and Grill,1039 Broadway St,New Orleans,LA,70118,29.9411151,-90.1234407,2.5,81,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""'loud'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'BikeParking': 'False', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False'}","Nightlife, Restaurants, Bars, American (Traditional)","{'Monday': '11:0-5:0', 'Tuesday': '11:0-5:0', 'Wednesday': '11:0-5:0', 'Thursday': '11:0-5:0', 'Friday': '11:0-5:0', 'Saturday': '11:0-5:0', 'Sunday': '11:0-5:0'}",Restaurants
uZLV2aXSgwtHXZkd2HE9pA,Lee's Famous Recipe Chicken,7232 Natural Bridge Rd,Saint Louis,MO,63121,38.7021059,-90.2940863,3.5,6,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '4', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Fast Food, Chicken Wings, Restaurants",,Restaurants
SezJrQoSu9_WrlI6XHB0fw,Punch Boxing For Fitness,411 Grand Central Ave,Tampa,FL,33606,27.94475,-82.464485,4.5,7,1,"{'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Active Life, Fitness & Instruction, Boxing","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}",Health & Medical
COqWwl1VrRzfaOA4JRzllw,Jailbird,4022 Shelby St,Indianapolis,IN,46227,39.707538,-86.1397387,4.5,81,1,"{'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': None, 'video': False, 'karaoke': None}""}","Bars, Nightlife","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-0:0'}",Health & Medical
pwOMrwoCrqiNdEBQBjEfYw,Hola Yoga,"1077 E Trinity Ln, Ste 102",Nashville,TN,37216,36.2039594,-86.7394765,5.0,6,1,"{'DogsAllowed': 'None', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Fitness & Instruction, Yoga","{'Monday': '7:0-19:0', 'Tuesday': '7:30-18:30', 'Wednesday': '7:0-20:30', 'Thursday': '7:30-18:30', 'Friday': '7:0-17:30', 'Saturday': '7:30-11:0', 'Sunday': '9:30-19:0'}",Health & Medical
h8zkJQxkDdclZc5nh_Vl2A,Lantower Brandon Crossroads,10440 Sanderling Shores Dr,Tampa,FL,33619,27.9261037637,-82.3357443694,3.0,35,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Real Estate, Apartments","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}",Home Services
s9fYe20aW0pVlfYbnbT2kg,100 York,100 York St,Jenkintown,PA,19046,40.0932856511,-75.1250262681,1.0,14,1,,"Apartments, Real Estate, Home Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",Home Services
_tgh9i0r9WPHakd_8PSTNA,Starbucks,600 Rt 38,Cherry Hill,NJ,08002,39.936742,-75.045005,3.5,20,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Food, Coffee & Tea","{'Monday': '5:30-20:0', 'Tuesday': '5:30-20:0', 'Wednesday': '5:30-20:0', 'Thursday': '5:30-20:0', 'Friday': '5:30-20:0', 'Saturday': '5:30-20:0', 'Sunday': '5:30-20:0'}",Health & Medical
AZGgqK7bdRbOBabH0XvM4w,Valerio Coffee Roasters,2675 Eisenhower Ave,Audubon,PA,19403,40.1251225407,-75.4132652435,4.5,16,1,"{'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'""}","Coffee Roasteries, Coffee & Tea, Food, Restaurants, Cafes","{'Monday': '8:0-14:30', 'Tuesday': '8:0-14:30', 'Wednesday': '8:0-14:30', 'Thursday': '8:0-14:30', 'Friday': '8:0-14:30', 'Saturday': '8:0-14:30'}",Restaurants
q_Xy8F3lVG61_pJgOo-72w,South Jersey Eye Physicians,"103 Old Marlton Pike, Ste 216",Medford,NJ,08055,39.8986591,-74.8334416,4.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Ophthalmologists, Health & Medical, Optometrists, Doctors","{'Monday': '8:0-19:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-11:30'}",Health & Medical
vjh9LZAVoHlTOohgYNMEUQ,Mattress Firm Kirkwood Highway,3737 Kirkwood Hwy,Wilmington,DE,19808,39.7327304703,-75.641841604,5.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Mattresses, Furniture Stores, Shopping, Home Services, Home & Garden, Shades & Blinds, Home Decor","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-19:0'}",Shopping
80nFnhS3kN0tgrmRofr7Rw,TJ Maxx,7191 Seminole Blvd,Seminole,FL,33772,27.83756,-82.785601,3.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Department Stores, Fashion, Shopping","{'Monday': '9:30-21:30', 'Tuesday': '9:30-21:30', 'Wednesday': '9:30-21:30', 'Thursday': '9:30-21:30', 'Friday': '9:30-21:30', 'Saturday': '9:30-21:30', 'Sunday': '11:0-19:0'}",Shopping
_39Ew9rR8S0YpOzWYhY0ow,French Quarter Gem & Lapidary,527 St Philip St,New Orleans,LA,70116,29.959698,-90.0612293,4.5,65,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Jewelry, Jewelry Repair, Shopping, Local Services, Local Flavor","{'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}",Shopping
kf3HGZiRhCG3Ez6r9MrHyw,Crossfit Apex,"261 Schoolhouse Rd, Unit 3, Unit 103, 104, 105",Souderton,PA,18964,40.2853278,-75.357159,5.0,5,1,{'GoodForKids': 'True'},"Fitness & Instruction, Active Life, Gyms, Interval Training Gyms, Health & Medical, Sports Clubs",,Health & Medical
nZHMCOyVED_E6DC8CWY8xg,Monterubio And Herbosa  Oral Surgery  PC,"1034 S Brentwood Blvd, Ste 1010",Saint Louis,MO,63117,38.6359297,-90.3440978,4.5,6,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Doctors, Cosmetic Dentists, Oral Surgeons, Health & Medical, Dentists, General Dentistry, Cosmetic Surgeons","{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}",Health & Medical
1oDLf788824qQh-8Shl3sw,Boogyz Donuts,6951 Olive Blvd,University City,MO,63130,38.665449,-90.3147533,5.0,49,1,"{'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True'}","Food, Donuts","{'Saturday': '5:0-14:0', 'Sunday': '6:0-13:0'}",Health & Medical
yz4hMPsIO7sI0heAiPj4aQ,Jefferson University Physicians,834 Chestnut St,Philadelphia,PA,19107,39.9493831,-75.1551309,2.0,10,1,{'ByAppointmentOnly': 'True'},"Obstetricians & Gynecologists, Health & Medical, Family Practice, Ophthalmologists, Doctors",,Health & Medical
NRxyR3jJ6RK7sdoIhrY3JQ,Sunoco,899 Dekalb Pike,Blue Bell,PA,19422,40.16742,-75.290431,1.5,7,1,"{'BikeParking': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True'}","Food, Automotive, Gas Stations, Convenience Stores",,Automotive
6yIf8bkxnIQqa2qja3QdRA,Yim's Produce & Seafood,1210 Rock Blvd,Sparks,NV,89431,39.5436307,-119.763013,4.5,109,1,"{'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'None', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'None'}","Specialty Food, Korean, Vietnamese, Grocery, Imported Food, International Grocery, Food, Restaurants, Ethnic Food, Japanese","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '9:0-17:0'}",Restaurants
WqBHn2AuXj0sTkvSRy27ng,Belle Cleaners & Tailoring,121 Bellemeade Blvd,Gretna,LA,70056,29.8914452,-90.0367551,4.5,8,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2'}","Sewing & Alterations, Dry Cleaning & Laundry, Laundry Services, Local Services, Dry Cleaning","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-17:0'}",Local Services
n6GeIePXC0G3eS8UPGvloQ,Chops Restaurant & Bar,1701 John F Kennedy Blvd,Philadelphia,PA,19103,39.954782,-75.168476,3.0,94,1,"{'GoodForDancing': 'False', 'Caters': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'dressy'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'full_bar'"", 'Music': ""{'dj': False}"", 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Corkage': 'True', 'Smoking': ""u'outdoor'"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'BYOB': 'False', 'CoatCheck': 'True'}","Restaurants, Bars, Cocktail Bars, Steakhouses, Seafood, Nightlife, Venues & Event Spaces, Event Planning & Services, American (New), American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0'}",Restaurants
mDgePM_zCK1dyTmozZM56w,Red Lion Surgicenter,240 Geiger Rd,Philadelphia,PA,19115,40.1086514,-75.0493872,3.5,5,1,,"General Dentistry, Dentists, Health & Medical",,Health & Medical
W6_1toK947LWKnqMbYM1Wg,Millstream,3500 Division St,Metairie,LA,70002,30.00678,-90.16473,2.5,6,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Apartments, Real Estate","{'Monday': '0:0-0:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-12:0', 'Friday': '8:30-17:0'}",Home Services
6GDuvYb1LbQmy2nyljPQvQ,Something Wonderful,,Indianapolis,IN,46220,39.8646455,-86.1039189,4.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Bridal, Bespoke Clothing, Sewing & Alterations, Arts & Crafts, Shopping, Local Services, Fabric Stores",,Shopping
2RHjnO2YBe_G9xrRUe4QPg,Thai Sticky Rice,"3244 Lithia Pinecrest Rd, Ste 101",Valrico,FL,33596,27.8946002632,-82.2466695,4.5,23,1,"{'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Thai, Restaurants","{'Monday': '17:0-20:45', 'Tuesday': '17:0-20:45', 'Wednesday': '17:0-20:45', 'Thursday': '17:0-20:45', 'Friday': '17:0-20:45', 'Saturday': '17:0-20:45'}",Restaurants
R3oJ8jyL9j6t577lIdmZjg,Cheap Exterminating,1826 Gillingham St,Philadelphia,PA,19124,40.0115393,-75.0823656,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Pest Control, Local Services","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}",Local Services
VzmP1_IoypDfoNEQGGaQTw,Wind Mobile,"10088 102 Avenue Northwest, Suite C103",Edmonton,AB,T5J 3C6,53.5433235168,-113.4958877563,2.0,7,1,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}","Shopping, Mobile Phones, Mass Media","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}",Shopping
1KaQjFUSLMQLtm2efw13Qw,Qualitas Home Inspections,,Nashville,TN,37211,36.0775432,-86.7315785,5.0,8,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Home Services, Home Inspectors","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0'}",Home Services
BLjK2H6Vdb8S8zPpa2dh7Q,Heart and Soul Bakery,201 S 25th St,Philadelphia,PA,19103,39.9500718,-75.1808116734,5.0,8,1,"{'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Desserts, Bakeries, Food, Cupcakes","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",Health & Medical
GehOuYICXSNZlxkC44R9jQ,UPS Customer Center,505 Pine Ave,Goleta,CA,93117,34.4319596,-119.8274031,2.0,20,1,,"Local Services, Shipping Centers, Notaries, Printing Services","{'Monday': '15:0-17:0', 'Tuesday': '15:0-17:0', 'Wednesday': '15:0-17:0', 'Thursday': '15:0-17:0', 'Friday': '15:0-17:0'}",Local Services
4x3PvIyHchzq-_RXl45Ifw,E+ROSE Wellness Bodega of Wedgewood - Houston,610 Merritt Ave,Nashville,TN,37203,36.1405107,-86.7703882,5.0,14,1,"{'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'""}","Health Markets, Specialty Food, Restaurants, Juice Bars & Smoothies, Vegan, Food","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",Restaurants
dWwFTg2qamBxxebXo7MFlA,Pottsgrove Animal Hospital,1361C Farmington Ave,Pottstown,PA,19464,40.2766143,-75.6421296,2.5,15,1,,"Pets, Veterinarians",,Health & Medical
