,business_id,name,categories,city,stars,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
219,b8zYL8751HJXc0XlUw5K3g,Taco & Ramen,"Mexican, Vegan, Restaurants, Juice Bars & Smoothies, Food, Japanese",Philadelphia,5.0,0.4011592635054709,0.0,0.0,0.2665432156681608,0.25469604316600736,0.07760147766036106
220,bIDyzk1VBkpofSORapAiew,Basement at the Bellevue,"Sandwiches, Restaurants",Philadelphia,3.0,0.14339491316496,0.0,0.3156800613790761,0.3786634483660703,0.16226157708989353,0.0
221,bK0j7YtVyN98UnM_8fUONg,Tavern on Broad,"American (New), Bars, Sports Bars, Restaurants, Nightlife",Philadelphia,2.5,0.10245126361184997,0.1006918572484185,0.010885446731572011,0.12582601566678642,0.20740203801327634,0.4527433787280968
222,bgHVKRpZ6xotlAuw9VSLZQ,Pret A Manger,"Bakeries, Restaurants, Coffee & Tea, Food, Sandwiches, Breakfast & Brunch",Philadelphia,4.0,0.0,0.0,0.0,0.0,0.7601526534125833,0.23984734658741674
223,bjPUhanWoinHi2kywvVzBA,Mercato BYOB,"Italian, Mediterranean, Restaurants",Philadelphia,4.0,0.6411070843575835,0.017759297464634307,0.005485275790507741,0.07015987472448335,0.23765893570327776,0.0278295319595134
224,bq0n3CQy1CkE_WUe76zQvg,Shiao Lan Kung,"Noodles, Seafood, Restaurants, Chinese",Philadelphia,3.5,0.305569155179861,0.04616261761815535,0.013739386462254179,0.1962681828082714,0.3666186946455359,0.07164196328592214
225,bvg9CWsF3FIA-oq00MulAQ,Hong Kong Bakery Shop,"Food, Restaurants, Bakeries",Philadelphia,3.5,0.2776943177027117,0.028620264438888265,0.015194500100720432,0.2834776567433287,0.2130004097756353,0.18201285123871555
226,c0knN2GfCb8sde71S4ln2Q,Little Morocco,"American (Traditional), Mediterranean, Soul Food, Restaurants, Moroccan",Philadelphia,4.0,0.22952608978852418,0.026683854955461706,0.017766538672131488,0.03549906536527775,0.690524451218605,0.0
227,c6NQy_kMo031AE2k5IPT4Q,Striped Bass,"Restaurants, Seafood",Philadelphia,4.5,0.005642835569020885,0.0,0.0,0.4260597398662792,0.5682974245646999,0.0
228,c6r29yLfVhZaSyrtsNVLRQ,The Palace of Indian,"Restaurants, Indian",Philadelphia,4.0,0.40930450695436527,0.0007667695912635086,0.02166885452009762,0.12001711891977025,0.3733654544635897,0.07487729555091373
229,c7TanwrkujM7GAE43H4kwg,Hummus Republic,"Mediterranean, Wraps, Vegetarian, Vegan, Salad, Restaurants",Philadelphia,4.0,0.34346801735193466,0.0,0.03734274862459858,0.21199955158394446,0.16245443559877848,0.24473524684074377
230,cNfeKIYIv07oxqVozMbjpw,Marathon,"Sandwiches, American (New), Restaurants",Philadelphia,3.5,0.21367128793748216,0.05741397865731911,0.09930036950848341,0.0792995781353298,0.1051322576790309,0.4451825280823547
231,cPDX2Y4H0fks-Qj5tfBduA,Tartes Pastry Shop,"Desserts, Bakeries, Food, Restaurants",Philadelphia,4.0,0.5200734615283282,0.01575894088782047,0.02873056327152637,0.31986725007165967,0.04723304117424837,0.06833674306641685
232,cd-EkTwPP0G-bOoZtRTaVA,Tony Lukes Casa De Pasta,"Italian, Restaurants",Philadelphia,4.5,0.8056931572902299,0.018436828108226378,0.030079462733353123,0.0,0.1457905518681906,0.0
233,ci-kujWfHzsg5zCcqYZLKA,Lucky Strike - Philadelphia,"Nightlife, Restaurants, Event Planning & Services, Cocktail Bars, Bowling, Active Life, Venues & Event Spaces, Bars, American (Traditional), American (New), Lounges",Philadelphia,3.0,0.08968175322863069,0.020812883218555255,0.10865905831499081,0.22475403503951,0.14395878097024045,0.41213348922807275
234,ciQrHorElL1_ekMewnsDXg,Evil Eye Café,"Bakeries, Turkish, Greek, Sandwiches, Ice Cream & Frozen Yogurt, Italian, Food, Coffee & Tea, Cafes, Event Planning & Services, Restaurants, Delis, Caterers",Philadelphia,4.5,0.5130454148820873,0.036384024267573686,0.09158690307023186,0.21773110751853092,0.14125255026157618,0.0
235,cpLRN_Ze8BowhfSx5_urWQ,Ardiente,"Nightlife, Bars, Latin American, Restaurants, Lounges, Asian Fusion",Philadelphia,4.5,0.24198627425219876,0.021588894985390985,0.009053225460969472,0.07806207827944396,0.5654272207448281,0.08388230627716868
236,cqzAz9oBzPNvJccZ2MNmbA,Kidari Sushi Yatai,"Restaurants, Japanese",Philadelphia,4.0,0.48797595398089916,0.003943652284654809,0.021266338729813674,0.09964482091615423,0.28054979707121014,0.10661943701726798
237,d4QFJfL5q4nguXfWJUphZg,Palm Tree Gourmet,"Restaurants, Vegetarian, Grocery, Specialty Food, Sandwiches, Food",Philadelphia,5.0,0.2020132931137682,0.1480546986672023,0.013221666063317575,0.45838630225606075,0.17832403989965115,0.0
238,dIuZ9SDAkiFzg1yuA8RkeA,Mediterranean Banquet Hall,"Venues & Event Spaces, Wedding Planning, Mediterranean, Party & Event Planning, Food Delivery Services, Restaurants, Caterers, Italian, Event Planning & Services, Food",Philadelphia,5.0,0.35385732591576835,0.0036337874158629004,0.0,0.19418706035274463,0.018642903286888952,0.4296789230287351
239,dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,"Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Restaurants, Breweries, Bars, Beer, Wine & Spirits",Philadelphia,3.5,0.017741247585762437,0.2694813164233417,0.01690035029534561,0.057926187139718845,0.12714712824539262,0.5108037703104386
240,dTL6npuTfmM-kieva8U43w,Hot Tamales,"Mexican, Fast Food, Restaurants",Philadelphia,2.5,0.227393737625539,0.013405126390467013,0.0,0.16590034614558247,0.5429613045675817,0.050339485270829785
241,dYinIkKBspHV5hSaukklFg,L'Angolo Ristorante,"Restaurants, Italian",Philadelphia,4.5,0.37971550746259874,0.034887060727669644,0.019445405145205152,0.08591912814437429,0.4440665672815204,0.03596633123863175
242,dlFdjPUJI1eqRs8WVPE3QA,Grubhouse,"Diners, Hot Dogs, Breakfast & Brunch, Comfort Food, Coffee & Tea, Food, American (Traditional), Restaurants",Philadelphia,4.0,0.7078531652794758,0.15638094057927893,0.07877338943235308,0.008060901635600505,0.023481449993928233,0.02545015307936346
243,e57HVMhbHJ37nQ363YAaYw,Roosevelt Pub,"Restaurants, Pubs, Nightlife, Bars",Philadelphia,3.0,0.10582669130329041,0.04853278986148677,0.005344050446715729,0.17474665520992852,0.14635614842623973,0.5191936647523389
244,eTx3kjznjf4PIgRcTvn5nw,Xiao Guan Garden,"Chinese, Restaurants",Philadelphia,3.5,0.3713387635154896,0.0,0.0,0.29015462553352706,0.31508573714260796,0.02342087380837538
245,eZ-t73r7ETHjyclRB7SnwQ,Bliss,"American (New), Restaurants",Philadelphia,3.5,0.5509522471920024,0.03834920567550846,0.003401464847520561,0.013779057760243548,0.3400662589971404,0.05345176552758473
246,ekxvAyD2T5v3GS7n4X_3dQ,Jay's Deli,"Food, Restaurants, Grocery, Sandwiches, Delis",Philadelphia,4.0,0.11314501109763114,0.21525300321873356,0.05358093246966319,0.20894116763593204,0.24623458813184537,0.16284529744619466
247,etK5pTCprPuKJCtiU-iLKw,Darling's Coffeehouse & Cheesecake,"Coffee & Tea, Restaurants, Desserts, Food",Philadelphia,4.0,0.30415972582351547,0.34283059460889437,0.0,0.15543363360940177,0.10938988399637226,0.0881861619618162
248,f2RHDdXezLHILvM7v1xOVA,Taqueria La Veracruzana,"Mexican, Restaurants",Philadelphia,4.0,0.4869013020943204,0.08780725495410194,0.01640356392554606,0.19121107598518233,0.14699345496839294,0.07068334807245634
249,fBxjd0SqSJezssqC9zJCOQ,Crabby Cafe - Chinatown BYOB,"Seafood, Restaurants",Philadelphia,3.0,0.5138280276686271,0.0,0.0,0.2003481889649674,0.019774341117632245,0.2660494422487732
250,fFY5pda8iTCUQmEfhyMa5w,Swanky Bubbles,"Nightlife, Lounges, Asian Fusion, Bars, Sushi Bars, Restaurants",Philadelphia,3.0,0.2385647969601794,0.03141138841323535,0.0,0.11140018190617744,0.2759677486088149,0.3426558841115929
251,fKDV_dlDhXd7P5kZi97Kng,The Spot,"Breakfast & Brunch, Pizza, Greek, Restaurants, Food",Philadelphia,3.0,0.11356379783417499,0.026113441645919316,0.5791227653929535,0.0478934099864815,0.19315503157704106,0.04015155356342969
252,fSf3TliYT-rprh3YDs4phQ,Chef King,"Restaurants, Chinese",Philadelphia,3.0,0.1275898640483243,0.0,0.02695972655444733,0.5355455575240821,0.3099048518731465,0.0
253,fYSaoJMOj7-r4XWEuYjRxw,Bleu Martini,"Hookah Bars, Bars, Nightlife, Restaurants, Asian Fusion, Lounges, Dance Clubs",Philadelphia,2.5,0.09334088763760834,0.01715658805090971,0.010519595007130176,0.23850838691134588,0.32565116211619155,0.3148233802768144
254,gB9c_OMjvGrn36XjHArAUQ,LaScala's Pronto,"Salad, Italian, Pizza, Restaurants",Philadelphia,3.5,0.36431146552168886,0.11599097795718781,0.38026634725180897,0.03965820522343185,0.06742671787283445,0.03234628617304807
255,gRSMrEF92ZsC2MBlUr3iOA,Down Dog Healing Cafe,"Food, Coffee & Tea, Cafes, Restaurants, Gluten-Free, Juice Bars & Smoothies",Philadelphia,4.5,0.27293533587629315,0.014260081726396026,0.05388964191459936,0.6001509202642461,0.014053974130265786,0.044710046088199604
256,gWV1k7XO9DSAodAlanESFA,San Miguelito Mexican Cuisine,"Mexican, Restaurants",Philadelphia,4.5,0.33644685735794505,0.15582891973524982,0.016173358567074414,0.1298038292376163,0.3617470351021144,0.0
257,gdyMIBAitsQubj0OEJoiMg,Fairmount Pizza and Grill,"Restaurants, Pizza, Italian, Sandwiches",Philadelphia,3.5,0.04959212915255699,0.07472393281888336,0.6945344452036153,0.07140611678909928,0.07444712974647828,0.03529624628936674
258,gjFUrbSMo1rA1jgG5IhA2A,Chima Steakhouse,"Brazilian, Food, Desserts, Restaurants, Barbeque, Chinese, American (New), Dim Sum, Steakhouses",Philadelphia,3.5,0.3552093727239057,0.10699018995540906,0.008503780100795645,0.13533894390132412,0.26185517490803834,0.13210253841052721
259,gvD09Ev1aOmphtlq07zYEA,El Rancho Viejo,"Restaurants, Mexican",Philadelphia,5.0,0.4081824670944507,0.04160484650298843,0.04647026201121897,0.16965647650015833,0.29041564082230925,0.043670307068874266
260,h1RQEy-kVBy2T9rMlp5VIw,Samwich,"Restaurants, Sandwiches",Philadelphia,4.0,0.2795855061406237,0.2689329913423495,0.03693849653421055,0.31195798420180926,0.10258502178100681,0.0
261,hAcBP6zU9qAs6o3cbUW6MA,bāo•logy,"Food, Restaurants, Taiwanese, Street Vendors",Philadelphia,4.0,0.5046178611745656,0.14433800117058634,0.028006619041881262,0.16177755756124856,0.12445739973933799,0.0368025613123802
262,hSbwd-VP4THYYvSKQQr6Ow,George's Famous Roast Pork and Beef,"Restaurants, Delis",Philadelphia,4.0,0.07978123736499416,0.822497548054013,0.0,0.04106064681910828,0.03000601824755932,0.026654549514325273
263,hcxea89M_U__LADtu3C0kA,Supper,"American (New), French, Restaurants, American (Traditional)",Philadelphia,3.5,0.5213942193040426,0.031072672775433456,0.009885025460206287,0.10445585799665913,0.20398867848553454,0.129203545978124
264,hdBlIBo_iZozNTfhoG6tqQ,Paloma,"Restaurants, French, Mexican, Spanish",Philadelphia,4.0,0.5302002805461261,0.011599595794451254,0.004314147943124277,0.0906055014114147,0.3266704372634632,0.03661003704142047
265,hkirr3WzSTx2d9cdP_NKSQ,Mama's Vegetarian,"Comfort Food, Middle Eastern, Vegetarian, Kosher, Restaurants",Philadelphia,4.5,0.332835930439617,0.18721566997111416,0.034450361920495436,0.23985681075930718,0.1422327496716938,0.06340847723777242
266,hqGYH5oZirUFeM3uzL4VuQ,Rowhome Coffee,"Sandwiches, Food, Coffee & Tea, Restaurants",Philadelphia,4.5,0.1005473320662935,0.42977794089066756,0.03673241755756908,0.0,0.34215999681838233,0.09078231266708758
267,i1VMkj7p-JzVcrUEYtnupQ,3rd Street Cafe,"Soup, American (Traditional), Sandwiches, Restaurants",Philadelphia,4.5,0.4150380324113726,0.03479170565557507,0.0,0.083196136359781,0.4669741255732713,0.0
268,iGwpAmEWTxattlhkuG6eDQ,Steak 'Em Up,"Sandwiches, Pizza, Cheesesteaks, Steakhouses, Restaurants",Philadelphia,3.0,0.12438828285822792,0.3663228844825901,0.05552447001165925,0.08090710990336096,0.24327547388676396,0.12958177885739772
269,iOKdzs-arrM9Jv4TKz5M1Q,Little Italy Pizza & Trattoria,"Food, Restaurants, Pizza",Philadelphia,3.5,0.022886972726515797,0.02566270290403138,0.8076841962412361,0.06532730807288258,0.05510704863769779,0.02333177141763635
270,iVUn8TARiBRzrgvDXpqONw,Pho Ta Restaurant,"Restaurants, Vietnamese",Philadelphia,3.5,0.4459030590177763,0.04447806990544942,0.018688602826015303,0.3357854890609627,0.14468186274898553,0.010462916440810743
271,j2AhQF5-dYGyJFbQd5t4aA,Singapore Chinese Vegetarian Restaurant,"Restaurants, Vegetarian, Dim Sum, Chinese",Philadelphia,4.0,0.26870341407675685,0.047378571729971945,0.0,0.5567933504081722,0.10300897934994668,0.02411568443515223
272,j4DHb4tmK3QlK0gqpdnMeA,Growlers,"Gastropubs, Food, American (Traditional), Restaurants, Bars, American (New), Nightlife",Philadelphia,4.0,0.21270183187450178,0.13334567462457178,0.007033390036987351,0.08531123384305396,0.167883777707186,0.39372409191369906
273,jCKjT0w6BnPxNSZO9Q2uuw,M Restaurant,"Food, American (New), Desserts, Argentine, Italian, Restaurants, Nightlife, Bars",Philadelphia,3.5,0.41420170229047537,0.055087693000055726,0.0,0.02730296857864934,0.2055746843535921,0.29783295177722746
274,jLDwSeoQ_kDQwhnUJQO2yw,Sansom Kabob House,"Soup, Vegetarian, Afghan, Kebab, Indian, Restaurants",Philadelphia,4.0,0.39375580308392905,0.0030691127575842117,0.12072727082512444,0.1574423912090072,0.3250054221243551,0.0
275,k8VM6pZwoMSY6cwYd-B1SA,Famous Dave's Bar-B-Que,"Nightlife, Comfort Food, Barbeque, Caterers, Event Planning & Services, Bars, American (Traditional), Restaurants",Philadelphia,3.5,0.31606610397829193,0.06067596211368308,0.03004178855552537,0.12851272097284586,0.3360322753857963,0.1286711489938575
276,kfpwO_cdVQdTh2_oMDZ51Q,American Sardine Bar,"Restaurants, Bars, Nightlife, American (New)",Philadelphia,4.0,0.17662832316881866,0.15687335598893473,0.015178690512128033,0.09420287993749646,0.09865691313836898,0.45845983725425316
277,kj3Lyh9KooU8GcRBbMDQWQ,Le Pain Quotidien,"Restaurants, Bakeries, Breakfast & Brunch, Coffee & Tea, Food, Belgian, French",Philadelphia,3.5,0.3459184590939562,0.022766466525665746,0.038360694179119574,0.1812299359602725,0.34437128886924945,0.06735315537173654
278,krTHKI0YOpASr4gz2CVWFw,Cosi,"Restaurants, Sandwiches, Breakfast & Brunch, Salad",Philadelphia,2.5,0.6014954259160697,0.08307402424495014,0.09935609747485825,0.0,0.04749837470948777,0.16857607765463412
279,krWsMdrE_uglWwOF5BcJcQ,Kawaii Kitty Cafe,"Pet Adoption, Vegetarian, Restaurants, Cafes, Japanese, Pets, Coffee & Tea, Food, Vegan",Philadelphia,4.5,0.2760109979741379,0.0,0.010101334160813937,0.27058094424038825,0.1470826395013432,0.2962240841233167
280,l4YoHcvnsK7ICDrTqL7EEg,Vernick Fish,"Food, Tapas/Small Plates, Desserts, Restaurants, Live/Raw Food, Seafood",Philadelphia,4.5,0.5247281653287332,0.015243470389748073,0.014413704338385961,0.018479403594483322,0.2931819044991175,0.13395335184953194
281,lKU_kljhbEQKIPaM1Zbqiw,Little Nonna's,"Restaurants, Italian",Philadelphia,4.0,0.5493030345618286,0.03694199824836905,0.02090875836902771,0.061279322947088426,0.2760181268520893,0.055548759021596915
282,lOdf3USy1JvVP-1mWjhDSQ,Village Belle,"Mediterranean, Italian, Restaurants",Philadelphia,4.0,0.6831356292499736,0.12530491823806555,0.02022832059362659,0.01463462499634689,0.15669650692198722,0.0
283,lSR0JkU7iCnR7sP-8Gjkqw,The Garden,"Cafes, Beer Gardens, Restaurants, Nightlife",Philadelphia,4.5,0.06366139515756133,0.06263119128553496,0.0,0.1404907027268459,0.4378638200832433,0.29535289074681464
284,lThz-RFgLk4gZz2kheXQqg,Jar Bar,"Juice Bars & Smoothies, American (New), Restaurants, Food",Philadelphia,3.0,0.1252962824814406,0.0,0.05249697292474426,0.37457190808757684,0.3502018809992827,0.09743295550695573
285,lZX5_8qspEXtMJGFQ0-Mow,Philadelphia Marriott Downtown,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels, Restaurants",Philadelphia,3.0,0.1492163696164917,0.02640059839748113,0.021286479037421473,0.4120550485372019,0.20248016085810822,0.18856134355329565
286,lmn-S6L0JAi5bEput83j6w,Delicatessen,"Breakfast & Brunch, Delis, Restaurants, Bagels, Food, Sandwiches",Philadelphia,4.0,0.4238469340082052,0.012359877476560754,0.0,0.06382032582462509,0.4175591821407869,0.082413680549822
287,mLdqrqgEXuUrCdgHLr30QQ,Mango Mango Dessert,"Food, Desserts, Shaved Ice, Waffles, Restaurants",Philadelphia,4.0,0.5891714795807073,0.029414923064564384,0.008534571604300094,0.23586617747675243,0.09553289661303778,0.04147995166063808
288,mUIBtlWNPD7sz3rGGWQ1RA,Kanella,"Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",Philadelphia,4.5,0.55053132098764,0.029432840658804336,0.014203701176819374,0.13111320216849326,0.25207031756388076,0.022648617444362282
289,mbglgx3nbRRPKxh0SxDjNQ,Parada Maimon,"Latin American, Caribbean, Dominican, Mexican, Restaurants",Philadelphia,4.5,0.37407284387378104,0.06777337791127597,0.029880973750629376,0.08618352250545772,0.40375967464898915,0.03832960730986674
290,mjqFs-VDCulkZLvPTW6Ddg,San Lucas Pizzeria,"Restaurants, Pizza, Cheesesteaks, Italian, Mexican",Philadelphia,4.5,0.023338426078233627,0.0,0.9537426502851082,0.022918923636658206,0.0,0.0
291,n6FxuhBjD0c0VkpGhIDGeQ,Eat-A-Pita,"Salad, Restaurants, Food Trucks, Food, American (New), American (Traditional)",Philadelphia,4.0,0.2949699002743426,0.11397700860306495,0.04121088676148803,0.37956653010012764,0.14609354323080914,0.024182131030167607
292,n6GeIePXC0G3eS8UPGvloQ,Chops Restaurant & Bar,"Restaurants, Bars, Cocktail Bars, Steakhouses, Seafood, Nightlife, Venues & Event Spaces, Event Planning & Services, American (New), American (Traditional)",Philadelphia,3.0,0.3265693150568533,0.04152369459987905,0.0015227971602491687,0.07041875969447246,0.31559160429030975,0.24437382919823616
293,nbxFr2d30dYRWXy1rc0agg,Chu Shang Spicy 厨尚麻辣,"Restaurants, Chinese",Philadelphia,3.0,0.32811322574275215,0.04726297143399079,0.011174530818486728,0.09909473748083289,0.4470445008292723,0.06731003369466519
294,nk67HeBSnvys7foxtiANng,Red King's BBQ,"Barbeque, Chinese, Restaurants, Juice Bars & Smoothies, Food",Philadelphia,3.5,0.2969568444758257,0.28879940229579576,0.058809139679854176,0.15865934703940798,0.19677526650911634,0.0
295,o45O8DI0MJXYsHnoIkP0jg,D'jakarta Cafe,"Restaurants, Seafood, Indonesian, Asian Fusion",Philadelphia,4.5,0.4357462799707245,0.04396890866439072,0.0008683720064593313,0.05588083688938272,0.3667995802485917,0.09673602222045102
296,o4gT7fMheja86ur9PVb2Iw,District Taco,"Restaurants, Mexican",Philadelphia,3.0,0.37213412239513605,0.27151620844822516,0.03980372866474523,0.05208333669369044,0.2333303883825531,0.031132215415649905
297,oCoiJ-GBriiupCgpgWfVhQ,Paddy's Old City Pub,"Restaurants, American (Traditional), Nightlife, Bars, Pubs",Philadelphia,3.5,0.07144759278406543,0.00861934745080276,0.007741225318847122,0.27347967670296136,0.02995387057522257,0.6087582871681008
298,oXjSx3T9NeWRKMDBFt1ZZQ,The Latest Dish,"Restaurants, Vegetarian, American (New)",Philadelphia,4.5,0.3547431439406052,0.04016408504980044,0.0037010016011379877,0.10724488776431185,0.14973774878648646,0.3444091328576581
299,oqkbdfrXNcFNJBTSFu8RjQ,Friendly Grocery,"Indonesian, Restaurants, Grocery, Convenience Stores, Food",Philadelphia,4.5,0.019858843270642742,0.0,0.024778599797304623,0.6105036927838194,0.3425607128554133,0.0022981512928198426
300,p-MSh95si_sDdih94gyKuw,Forsythia,"Restaurants, French, Modern European, American (New)",Philadelphia,4.5,0.4435201446368842,0.03377621558086757,0.0061401319871461635,0.03526962262346697,0.23811951148656993,0.24317437368506514
301,p1Y8bMd0ixx1dzj9oTjEOw,A La Mousse,"Coffee & Tea, Desserts, Food, Restaurants, Cafes",Philadelphia,5.0,0.5838390960644775,0.025354760045299376,0.02910868913147527,0.3616974547587478,0.0,0.0
302,p1Y_oc_E32JfTN-ukqOU0Q,Pizza Fresca by Lamberti,"Hawaiian, Italian, Restaurants, Pizza",Philadelphia,4.0,0.12335375434080796,0.32442487721359475,0.19919025871249743,0.0,0.2086074123659486,0.1444236973671511
303,p1iL6s5ebw_9LpkqpmhVEA,Lee's Cafe and Bistro,"Soup, Vietnamese, Restaurants, Desserts, Chinese, Food, Bakeries",Philadelphia,4.5,0.6772815703136446,0.11512900315467,0.0,0.10462288383934705,0.10296654269233835,0.0
304,p2LfPp--eXZQzKtMdDL2aA,LaScala's Fire,"Event Planning & Services, Venues & Event Spaces, Italian, Restaurants",Philadelphia,3.5,0.186348895540985,0.0,0.5879196800006545,0.04586105854468427,0.1798703659136763,0.0
305,pIInvqxgFYFptmbz7kcaeA,Unsoulfood,"Vegan, Southern, Restaurants",Philadelphia,5.0,0.28780404885516725,0.47084000826720307,0.0398749615077655,0.11270468179356795,0.0,0.08877629957629625
306,pP_jeWrWq-lvMitmkM2Gkw,BurgerFi,"Burgers, Ice Cream & Frozen Yogurt, Food, Hot Dogs, Restaurants, American (New), American (Traditional)",Philadelphia,3.0,0.22589570673601705,0.09084352863178792,0.0210878176267497,0.16960713105063788,0.20191258050680305,0.29065323544800437
307,paNYNJ-VFDgwLY201IrXCQ,Sakana Omakasè Sushi,"Sushi Bars, Japanese, Restaurants",Philadelphia,4.5,0.46265471695807775,0.020108428408445192,0.025683970786703907,0.2312905080146394,0.17856201067049943,0.08170036516163429
308,pm1bStJuol5XmxE_atZhCQ,Nom Nom Ramen,"Restaurants, Japanese, Ramen",Philadelphia,4.0,0.38613820081913275,0.2279647281054181,0.019525094456419964,0.17695605315461607,0.17461895925399873,0.014796964210414376
309,ptXuSpg-ScJpAyE2QoLU4Q,West Tavern,"Dive Bars, Nightlife, Restaurants, Bars, Karaoke",Philadelphia,3.5,0.04358813409131183,0.0,0.0692005455991497,0.09028073840600272,0.18658141557725783,0.6103491663262779
310,pxdliCtWkCuXW9uHYk8Y9w,Glick’s Rib Shack,"Barbeque, Food Stands, Farmers Market, Restaurants, Food",Philadelphia,4.5,0.30807881255180547,0.17075122978991847,0.01269073040570102,0.45458584718139194,0.023250593637509236,0.030642786433673855
311,q6qZzQbIDnl54kH-4BIA6Q,I Am Coffee,"Restaurants, Coffee & Tea, Food, Bagels",Philadelphia,4.5,0.03851876055306583,0.0,0.02217051445576395,0.2919297862062562,0.3559663922956551,0.2914145464892591
312,qYREpGOZQ_Xio8Vo-a0TmQ,SPIN - Philadelphia,"Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional), American (New), Sports Bars, Active Life, Sports Clubs",Philadelphia,4.0,0.059528991831738355,0.10416324997509548,0.0852275193341561,0.09200823057711977,0.2802349032580488,0.3788371050238415
313,qfAEbGBZSq4oi6nkr9gOiQ,Jo Jo Place,"Food Delivery Services, Chinese, Restaurants, Food, Ethnic Food, Specialty Food",Philadelphia,3.5,1.0,0.0,0.0,0.0,0.0,0.0
314,qsAZNQ-6P4I9r7onkBZJ_g,Percy Street Barbecue,"Barbeque, Restaurants",Philadelphia,4.0,0.33928574074364676,0.242529223830743,0.02416563856546561,0.10928995668583835,0.1393333457481475,0.1453960944261587
315,r6urzh91dq72mEREmoE-1g,Hatville Deli,"Burgers, Sandwiches, Restaurants, Delis",Philadelphia,4.5,0.10963515373015235,0.38171836726639924,0.018371950503098134,0.3263279064309622,0.09131406187035189,0.0726325601990362
316,rSV7D00UpdZyQ4CXu5OWBg,Chick-fil-A,"American (Traditional), Restaurants, Event Planning & Services, Food Delivery Services, Fast Food, Chicken Shop, Food, Caterers",Philadelphia,3.5,0.5010876270965845,0.4048413273938319,0.0,0.09407104550958363,0.0,0.0
317,rVGxva6cx2eID4ghDLVHJg,1225Raw Sushi and Sake Lounge,"Japanese, Restaurants, Korean, Sushi Bars",Philadelphia,3.5,0.2961705184961862,0.034534837140666054,0.007313045092382875,0.08952471667710911,0.2132150092224272,0.3592418733712286
318,ra6Ejpr6Y5nJL1Um6pzTdg,Mustard Greens Restaurant,"Restaurants, Chinese, Dim Sum",Philadelphia,4.0,0.3481780242389658,0.055469321050143225,0.01417170258541017,0.12529364311218902,0.42393015822986463,0.0329571507834271
319,rgSHLh2Le0Un82FDxbq0mg,The Little Lion,"American (New), Restaurants",Philadelphia,4.0,0.45309517163697854,0.047678354383686235,0.0028334168821084822,0.06496371321159224,0.22110434013545752,0.2103250037501771
320,rjdUiKAXXYHIH20zVTcPXw,19 Degrees,"Sandwiches, Restaurants, Delis, Cafes",Philadelphia,3.5,0.04541073488178257,0.02578000862549651,0.0585760465322679,0.49210430876835054,0.07381079881360608,0.3043181023784963
321,rzDTtIfcxUwQBLKG1RSQGw,Mr Bravo Pizza & Grill,"American (New), American (Traditional), Pizza, Restaurants",Philadelphia,2.5,0.16966684580948463,0.0,0.8303331541905152,0.0,0.0,0.0
322,sDi4t17ttgcIVZqd48EECA,Parliament,"Sandwiches, Food, Coffee & Tea, Salad, Restaurants",Philadelphia,4.0,0.0,0.0,0.03049821718146168,0.3349852105377165,0.2950027178560708,0.339513854424751
323,sEA4rp2JGOR7YE_SuoJSGQ,Ma Lessie's Chicken and Waffles,"Chicken Shop, Restaurants, Waffles, Food, Soul Food, Food Trucks",Philadelphia,4.0,0.20500245788129653,0.24277480193075573,0.0,0.5522227401879477,0.0,0.0
324,sEf8VsIbhGwSnKte1IBm-Q,Café Estelle,"American (New), Breakfast & Brunch, Sandwiches, Restaurants",Philadelphia,4.0,0.5758633884816571,0.1039109560736569,0.012089998514955309,0.20699510265949708,0.07384727910983235,0.027293275160401215
325,saVXla5i8TjE51S5uCaf6w,Steak 48,"Seafood, Restaurants, Steakhouses, Salad, American (New)",Philadelphia,4.0,0.43922829439112493,0.17998467244444102,0.0017491289508213552,0.004159591308295145,0.3241345169521839,0.05074379595313357
326,suu00nBOfDsTOjSm_WtV8A,Malooga,"Seafood, Mediterranean, Breakfast & Brunch, Hookah Bars, Salad, Arabic, Chicken Shop, Restaurants, Nightlife, Bars",Philadelphia,5.0,0.0,0.0,0.051099002401340195,0.0,0.9489009975986599,0.0
327,sy7ADvpBA7SfHwbY-Y_5gw,Valanni,"American (New), Nightlife, Greek, Cocktail Bars, Bars, Mediterranean, Restaurants, Pizza, Tapas Bars, Latin American, Tapas/Small Plates, Lounges",Philadelphia,4.0,0.3023676317121186,0.037681446622156424,0.004003628726379076,0.07654481345766045,0.2594169987704914,0.31998548071119404
328,t5T6NYFsOqnYl0NETDgj7g,Sophie's Kitchen,"Restaurants, Cambodian",Philadelphia,4.5,0.36738116964807976,0.00436021272500109,0.06689393012947635,0.22266642890544003,0.19904548250508744,0.13965277608691526
329,t6g6Lj8WzjIXXucCl9jdTQ,T-Swirl Crêpe,"Salad, Coffee & Tea, Juice Bars & Smoothies, Desserts, Ice Cream & Frozen Yogurt, Food, Creperies, Gluten-Free, Restaurants, Japanese",Philadelphia,4.0,0.5275807584091705,0.011252972684869411,0.01698753463361104,0.2985454577043917,0.09440275311463836,0.05123052345331895
